Wikidata ID,nLab
[Q76250](https://www.wikidata.org/wiki/Q76250),https://ncatlab.org/nlab/show/redshift
[Q7306331](https://www.wikidata.org/wiki/Q7306331),https://ncatlab.org/nlab/show/reduced%2Bcohomology
[Q7306331](https://www.wikidata.org/wiki/Q7306331),https://ncatlab.org/nlab/show/reduced%2Bhomology
[Q6423024](https://www.wikidata.org/wiki/Q6423024),https://ncatlab.org/nlab/show/reduced%2Bring
[Q16783922](https://www.wikidata.org/wiki/Q16783922),https://ncatlab.org/nlab/show/reduced%2Bscheme
[Q1307987](https://www.wikidata.org/wiki/Q1307987),https://ncatlab.org/nlab/show/reduced%2Bsuspension
[Q13690522](https://www.wikidata.org/wiki/Q13690522),https://ncatlab.org/nlab/show/reducible%2Brepresentation
[Q206829](https://www.wikidata.org/wiki/Q206829),https://ncatlab.org/nlab/show/reductionism
[Q1006450](https://www.wikidata.org/wiki/Q1006450),https://ncatlab.org/nlab/show/reductive%2Balgebraic%2Bgroup
[Q7306388](https://www.wikidata.org/wiki/Q7306388),https://ncatlab.org/nlab/show/reductive%2Bdual%2Bpair
[Q1006450](https://www.wikidata.org/wiki/Q1006450),https://ncatlab.org/nlab/show/reductive%2Bgroup
[Q7306383](https://www.wikidata.org/wiki/Q7306383),https://ncatlab.org/nlab/show/reductive%2BLie%2Balgebra
[Q2136464](https://www.wikidata.org/wiki/Q2136464),https://ncatlab.org/nlab/show/Reeb%2Bgraph
[Q4455016](https://www.wikidata.org/wiki/Q4455016),https://ncatlab.org/nlab/show/Reeb%2Bsphere%2Btheorem
[Q7306558](https://www.wikidata.org/wiki/Q7306558),https://ncatlab.org/nlab/show/Reeb%2Bvector%2Bfield
[Q1555342](https://www.wikidata.org/wiki/Q1555342),https://ncatlab.org/nlab/show/Reeh-Schlieder%2Btheorem
[Q17099723](https://www.wikidata.org/wiki/Q17099723),https://ncatlab.org/nlab/show/Rees%2Bmatrix%2Bsemigroup
[Q55631370](https://www.wikidata.org/wiki/Q55631370),https://ncatlab.org/nlab/show/refinement
[Q426221](https://www.wikidata.org/wiki/Q426221),https://ncatlab.org/nlab/show/reflection
[Q7433295](https://www.wikidata.org/wiki/Q7433295),https://ncatlab.org/nlab/show/reflection%2Bpositivity
[Q7307249](https://www.wikidata.org/wiki/Q7307249),https://ncatlab.org/nlab/show/reflection%2Bprinciple
[Q6101219](https://www.wikidata.org/wiki/Q6101219),https://ncatlab.org/nlab/show/reflective%2Bsubcategory
[Q2032198](https://www.wikidata.org/wiki/Q2032198),https://ncatlab.org/nlab/show/reflexive%2BBanach%2Bspace
[Q621850](https://www.wikidata.org/wiki/Q621850),https://ncatlab.org/nlab/show/reflexive%2Brelation
[Q1896657](https://www.wikidata.org/wiki/Q1896657),https://ncatlab.org/nlab/show/reflexive%2Bset
[Q4455095](https://www.wikidata.org/wiki/Q4455095),https://ncatlab.org/nlab/show/Regge%2Btrajectory
[Q1193137](https://www.wikidata.org/wiki/Q1193137),https://ncatlab.org/nlab/show/regular%2Bcardinal
[Q2844249](https://www.wikidata.org/wiki/Q2844249),https://ncatlab.org/nlab/show/regular%2Bcategory
[Q828111](https://www.wikidata.org/wiki/Q828111),https://ncatlab.org/nlab/show/regular%2Belement
[Q1347208](https://www.wikidata.org/wiki/Q1347208),https://ncatlab.org/nlab/show/regular%2Bepimorphism
[Q7309599](https://www.wikidata.org/wiki/Q7309599),https://ncatlab.org/nlab/show/regular%2Bfield%2Bextension
[Q7309601](https://www.wikidata.org/wiki/Q7309601),https://ncatlab.org/nlab/show/regular%2Bhomotopy
[Q752532](https://www.wikidata.org/wiki/Q752532),https://ncatlab.org/nlab/show/regular%2Blanguage
[Q2138875](https://www.wikidata.org/wiki/Q2138875),https://ncatlab.org/nlab/show/regular%2Blocal%2Bring
[Q2844249](https://www.wikidata.org/wiki/Q2844249),https://ncatlab.org/nlab/show/regular%2Blogic
[Q1945067](https://www.wikidata.org/wiki/Q1945067),https://ncatlab.org/nlab/show/regular%2Bmonomorphism
[Q714886](https://www.wikidata.org/wiki/Q714886),https://ncatlab.org/nlab/show/regular%2Bpolygon
[Q735071](https://www.wikidata.org/wiki/Q735071),https://ncatlab.org/nlab/show/regular%2Bpolyhedron
[Q2745944](https://www.wikidata.org/wiki/Q2745944),https://ncatlab.org/nlab/show/regular%2Bpolytope
[Q1555242](https://www.wikidata.org/wiki/Q1555242),https://ncatlab.org/nlab/show/regular%2Brepresentation
[Q18393924](https://www.wikidata.org/wiki/Q18393924),https://ncatlab.org/nlab/show/regular%2Bscheme
[Q7309617](https://www.wikidata.org/wiki/Q7309617),https://ncatlab.org/nlab/show/regular%2Bsequence
[Q3925845](https://www.wikidata.org/wiki/Q3925845),https://ncatlab.org/nlab/show/regular%2Bsingular%2Bpoint
[Q1193403](https://www.wikidata.org/wiki/Q1193403),https://ncatlab.org/nlab/show/regular%2Bspace
[Q1420023](https://www.wikidata.org/wiki/Q1420023),https://ncatlab.org/nlab/show/regular%2Bvalue
[Q1156020](https://www.wikidata.org/wiki/Q1156020),https://ncatlab.org/nlab/show/regularization%2B%28physics%29
[Q1227702](https://www.wikidata.org/wiki/Q1227702),https://ncatlab.org/nlab/show/regulator%2Bof%2Ba%2Bnumber%2Bfield
[Q4724005](https://www.wikidata.org/wiki/Q4724005),https://ncatlab.org/nlab/show/Rehren%2Bduality
[Q1636327](https://www.wikidata.org/wiki/Q1636327),https://ncatlab.org/nlab/show/Reidemeister%2Bmove
[Q4751142](https://www.wikidata.org/wiki/Q4751142),https://ncatlab.org/nlab/show/Reidemeister%2Btorsion
[Q11454088](https://www.wikidata.org/wiki/Q11454088),https://ncatlab.org/nlab/show/Reiko%2BMiyaoka
[Q78085](https://www.wikidata.org/wiki/Q78085),https://ncatlab.org/nlab/show/Reinhold%2BBaer
[Q73009](https://www.wikidata.org/wiki/Q73009),https://ncatlab.org/nlab/show/Reinhold%2BRemmert
[Q130901](https://www.wikidata.org/wiki/Q130901),https://ncatlab.org/nlab/show/relation
[Q1722436](https://www.wikidata.org/wiki/Q1722436),https://ncatlab.org/nlab/show/relational%2Bcalculus
[Q1851710](https://www.wikidata.org/wiki/Q1851710),https://ncatlab.org/nlab/show/relational%2Bstructure
[Q242767](https://www.wikidata.org/wiki/Q242767),https://ncatlab.org/nlab/show/relative%2Bcomplement
[Q7310789](https://www.wikidata.org/wiki/Q7310789),https://ncatlab.org/nlab/show/relative%2Bdimension
[Q255166](https://www.wikidata.org/wiki/Q255166),https://ncatlab.org/nlab/show/relative%2Bentropy
[Q1959911](https://www.wikidata.org/wiki/Q1959911),https://ncatlab.org/nlab/show/relative%2Bhomology
[Q610232](https://www.wikidata.org/wiki/Q610232),https://ncatlab.org/nlab/show/relatively%2Bcompact%2Bsubspace
[Q2022629](https://www.wikidata.org/wiki/Q2022629),https://ncatlab.org/nlab/show/relativistic%2Bparticle
[Q54505](https://www.wikidata.org/wiki/Q54505),https://ncatlab.org/nlab/show/relativistic%2Bquantum%2Bfield%2Btheory
[Q176630](https://www.wikidata.org/wiki/Q176630),https://ncatlab.org/nlab/show/relevance%2Blogic
[Q529277](https://www.wikidata.org/wiki/Q529277),https://ncatlab.org/nlab/show/Renata%2BKallosh
[Q1047702](https://www.wikidata.org/wiki/Q1047702),https://ncatlab.org/nlab/show/renormalization
[Q1203669](https://www.wikidata.org/wiki/Q1203669),https://ncatlab.org/nlab/show/renormalization%2Bgroup
[Q1203669](https://www.wikidata.org/wiki/Q1203669),https://ncatlab.org/nlab/show/renormalization%2Bgroup%2Bflow
[Q7313429](https://www.wikidata.org/wiki/Q7313429),https://ncatlab.org/nlab/show/renormalon
[Q9191](https://www.wikidata.org/wiki/Q9191),https://ncatlab.org/nlab/show/Ren%C3%A9%2BDescartes
[Q164428](https://www.wikidata.org/wiki/Q164428),https://ncatlab.org/nlab/show/Ren%C3%A9%2BThom
[Q6086096](https://www.wikidata.org/wiki/Q6086096),https://ncatlab.org/nlab/show/replete%2Bsubcategory
[Q386320](https://www.wikidata.org/wiki/Q386320),https://ncatlab.org/nlab/show/representable%2Bfunctor
[Q16783922](https://www.wikidata.org/wiki/Q16783922),https://ncatlab.org/nlab/show/representable%2Bmorphism%2Bof%2Bstacks
[Q2905654](https://www.wikidata.org/wiki/Q2905654),https://ncatlab.org/nlab/show/representation
[Q7314220](https://www.wikidata.org/wiki/Q7314220),https://ncatlab.org/nlab/show/representation%2Bring
[Q1055807](https://www.wikidata.org/wiki/Q1055807),https://ncatlab.org/nlab/show/representation%2Btheory
[Q7314231](https://www.wikidata.org/wiki/Q7314231),https://ncatlab.org/nlab/show/representation%2Btheory%2Bof%2Bthe%2Bsymmetric%2Bgroup
[Q7314250](https://www.wikidata.org/wiki/Q7314250),https://ncatlab.org/nlab/show/representative%2Bfunction
[Q3345678](https://www.wikidata.org/wiki/Q3345678),https://ncatlab.org/nlab/show/reproducing%2Bkernel%2BHilbert%2Bspace
[Q9462417](https://www.wikidata.org/wiki/Q9462417),https://ncatlab.org/nlab/show/residuated%2Blattice
[Q753375](https://www.wikidata.org/wiki/Q753375),https://ncatlab.org/nlab/show/residue
[Q7315530](https://www.wikidata.org/wiki/Q7315530),https://ncatlab.org/nlab/show/residue%2Bfield
[Q10942247](https://www.wikidata.org/wiki/Q10942247),https://ncatlab.org/nlab/show/resolution%2Bof%2Bsingularities
[Q1097654](https://www.wikidata.org/wiki/Q1097654),https://ncatlab.org/nlab/show/rest%2Benergy
[Q7316293](https://www.wikidata.org/wiki/Q7316293),https://ncatlab.org/nlab/show/restricted%2BLie%2Balgebra
[Q7316304](https://www.wikidata.org/wiki/Q7316304),https://ncatlab.org/nlab/show/restricted%2Bproduct
[Q7316307](https://www.wikidata.org/wiki/Q7316307),https://ncatlab.org/nlab/show/restricted%2Brepresentation
[Q1308999](https://www.wikidata.org/wiki/Q1308999),https://ncatlab.org/nlab/show/restriction
[Q16858946](https://www.wikidata.org/wiki/Q16858946),https://ncatlab.org/nlab/show/restriction%2Bof%2Bscalars
[Q1168321](https://www.wikidata.org/wiki/Q1168321),https://ncatlab.org/nlab/show/resultant
[Q17105514](https://www.wikidata.org/wiki/Q17105514),https://ncatlab.org/nlab/show/resummation
[Q17103180](https://www.wikidata.org/wiki/Q17103180),https://ncatlab.org/nlab/show/retract
[Q935280](https://www.wikidata.org/wiki/Q935280),https://ncatlab.org/nlab/show/Revaz%2BGamkrelidze
[Q2005236](https://www.wikidata.org/wiki/Q2005236),https://ncatlab.org/nlab/show/reverse%2Bmathematics
[Q185410](https://www.wikidata.org/wiki/Q185410),https://ncatlab.org/nlab/show/reversible%2Bcomputation
[Q1668499](https://www.wikidata.org/wiki/Q1668499),https://ncatlab.org/nlab/show/rewriting
[Q1076995](https://www.wikidata.org/wiki/Q1076995),https://ncatlab.org/nlab/show/RHIC
[Q306428](https://www.wikidata.org/wiki/Q306428),https://ncatlab.org/nlab/show/rho%2Bmeson
[Q17102717](https://www.wikidata.org/wiki/Q17102717),https://ncatlab.org/nlab/show/ribbon%2Bcategory
[Q48999713](https://www.wikidata.org/wiki/Q48999713),https://ncatlab.org/nlab/show/ribbon%2Bgraph
[Q7322366](https://www.wikidata.org/wiki/Q7322366),https://ncatlab.org/nlab/show/Ribet%27s%2Btheorem
[Q30707980](https://www.wikidata.org/wiki/Q30707980),https://ncatlab.org/nlab/show/Ricardo%2BCampos
[Q27947776](https://www.wikidata.org/wiki/Q27947776),https://ncatlab.org/nlab/show/Ricardo%2BLima
[Q16106777](https://www.wikidata.org/wiki/Q16106777),https://ncatlab.org/nlab/show/Riccardo%2BBarbieri
[Q851503](https://www.wikidata.org/wiki/Q851503),https://ncatlab.org/nlab/show/Riccati%2Bequation
[Q1195879](https://www.wikidata.org/wiki/Q1195879),https://ncatlab.org/nlab/show/Ricci%2Bcurvature
[Q1361396](https://www.wikidata.org/wiki/Q1361396),https://ncatlab.org/nlab/show/Ricci%2Bflow
[Q29306140](https://www.wikidata.org/wiki/Q29306140),https://ncatlab.org/nlab/show/Richard%2BBattye
[Q7324235](https://www.wikidata.org/wiki/Q7324235),https://ncatlab.org/nlab/show/Richard%2BBody
[Q334010](https://www.wikidata.org/wiki/Q334010),https://ncatlab.org/nlab/show/Richard%2BBorcherds
[Q65201](https://www.wikidata.org/wiki/Q65201),https://ncatlab.org/nlab/show/Richard%2BBrauer
[Q7324646](https://www.wikidata.org/wiki/Q7324646),https://ncatlab.org/nlab/show/Richard%2BCartwright
[Q7324790](https://www.wikidata.org/wiki/Q7324790),https://ncatlab.org/nlab/show/Richard%2BCleve
[Q354856](https://www.wikidata.org/wiki/Q354856),https://ncatlab.org/nlab/show/Richard%2BDalitz
[Q76556](https://www.wikidata.org/wiki/Q76556),https://ncatlab.org/nlab/show/Richard%2BDedekind
[Q7325493](https://www.wikidata.org/wiki/Q7325493),https://ncatlab.org/nlab/show/Richard%2BElman
[Q39246](https://www.wikidata.org/wiki/Q39246),https://ncatlab.org/nlab/show/Richard%2BFeynman
[Q7325870](https://www.wikidata.org/wiki/Q7325870),https://ncatlab.org/nlab/show/Richard%2BGarner
[Q2050627](https://www.wikidata.org/wiki/Q2050627),https://ncatlab.org/nlab/show/Richard%2BHamilton
[Q5272992](https://www.wikidata.org/wiki/Q5272992),https://ncatlab.org/nlab/show/Richard%2BHealey
[Q7326787](https://www.wikidata.org/wiki/Q7326787),https://ncatlab.org/nlab/show/Richard%2BJ.%2BWood
[Q776387](https://www.wikidata.org/wiki/Q776387),https://ncatlab.org/nlab/show/Richard%2BJozsa
[Q2149934](https://www.wikidata.org/wiki/Q2149934),https://ncatlab.org/nlab/show/Richard%2BKenyon
[Q7327261](https://www.wikidata.org/wiki/Q7327261),https://ncatlab.org/nlab/show/Richard%2BLashof
[Q16230243](https://www.wikidata.org/wiki/Q16230243),https://ncatlab.org/nlab/show/Richard%2BMatthews
[Q2150196](https://www.wikidata.org/wiki/Q2150196),https://ncatlab.org/nlab/show/Richard%2BMelrose
[Q536528](https://www.wikidata.org/wiki/Q536528),https://ncatlab.org/nlab/show/Richard%2BMontague
[Q2150338](https://www.wikidata.org/wiki/Q2150338),https://ncatlab.org/nlab/show/Richard%2BPalais
[Q16029365](https://www.wikidata.org/wiki/Q16029365),https://ncatlab.org/nlab/show/Richard%2BPink
[Q822832](https://www.wikidata.org/wiki/Q822832),https://ncatlab.org/nlab/show/Richard%2BS.%2BVarga
[Q455610](https://www.wikidata.org/wiki/Q455610),https://ncatlab.org/nlab/show/Richard%2BSchoen
[Q7328983](https://www.wikidata.org/wiki/Q7328983),https://ncatlab.org/nlab/show/Richard%2BSharpe
[Q1265759](https://www.wikidata.org/wiki/Q1265759),https://ncatlab.org/nlab/show/Richard%2BStanley
[Q7329230](https://www.wikidata.org/wiki/Q7329230),https://ncatlab.org/nlab/show/Richard%2BStatman
[Q56522714](https://www.wikidata.org/wiki/Q56522714),https://ncatlab.org/nlab/show/Richard%2BSteiner
[Q371523](https://www.wikidata.org/wiki/Q371523),https://ncatlab.org/nlab/show/Richard%2BSwan
[Q297523](https://www.wikidata.org/wiki/Q297523),https://ncatlab.org/nlab/show/Richard%2BTaylor
[Q242323](https://www.wikidata.org/wiki/Q242323),https://ncatlab.org/nlab/show/Richard%2BThomas
[Q714440](https://www.wikidata.org/wiki/Q714440),https://ncatlab.org/nlab/show/Richard%2BTolman
[Q2149922](https://www.wikidata.org/wiki/Q2149922),https://ncatlab.org/nlab/show/Richard%2BV.%2BKadison
[Q7330015](https://www.wikidata.org/wiki/Q7330015),https://ncatlab.org/nlab/show/Richard%2BWilliamson
[Q40139](https://www.wikidata.org/wiki/Q40139),https://ncatlab.org/nlab/show/Riemann%2Bcurvature
[Q4724004](https://www.wikidata.org/wiki/Q4724004),https://ncatlab.org/nlab/show/Riemann%2Bexistence%2Btheorem
[Q205966](https://www.wikidata.org/wiki/Q205966),https://ncatlab.org/nlab/show/Riemann%2Bhypothesis
[Q697181](https://www.wikidata.org/wiki/Q697181),https://ncatlab.org/nlab/show/Riemann%2Bintegration
[Q1752516](https://www.wikidata.org/wiki/Q1752516),https://ncatlab.org/nlab/show/Riemann%2Bseries%2Btheorem
[Q825857](https://www.wikidata.org/wiki/Q825857),https://ncatlab.org/nlab/show/Riemann%2Bsphere
[Q753035](https://www.wikidata.org/wiki/Q753035),https://ncatlab.org/nlab/show/Riemann%2Bsurface
[Q1154787](https://www.wikidata.org/wiki/Q1154787),https://ncatlab.org/nlab/show/Riemann%2Btheta%2Bfunction
[Q187235](https://www.wikidata.org/wiki/Q187235),https://ncatlab.org/nlab/show/Riemann%2Bzeta%2Bfunction
[Q5986522](https://www.wikidata.org/wiki/Q5986522),https://ncatlab.org/nlab/show/Riemann-Hilbert%2Bcorrespondence
[Q5986515](https://www.wikidata.org/wiki/Q5986515),https://ncatlab.org/nlab/show/Riemann-Hilbert%2Bproblem
[Q761383](https://www.wikidata.org/wiki/Q761383),https://ncatlab.org/nlab/show/Riemannian%2Bgeometry
[Q632814](https://www.wikidata.org/wiki/Q632814),https://ncatlab.org/nlab/show/Riemannian%2Bmanifold
[Q632814](https://www.wikidata.org/wiki/Q632814),https://ncatlab.org/nlab/show/Riemannian%2Bmetric
[Q1357684](https://www.wikidata.org/wiki/Q1357684),https://ncatlab.org/nlab/show/Riesz%2Brepresentation%2Btheorem
[Q2152570](https://www.wikidata.org/wiki/Q2152570),https://ncatlab.org/nlab/show/Riesz%2Bspace
[Q1333055](https://www.wikidata.org/wiki/Q1333055),https://ncatlab.org/nlab/show/Rig
[Q1333055](https://www.wikidata.org/wiki/Q1333055),https://ncatlab.org/nlab/show/rig
[Q1262627](https://www.wikidata.org/wiki/Q1262627),https://ncatlab.org/nlab/show/rigged%2BHilbert%2Bspace
[Q357858](https://www.wikidata.org/wiki/Q357858),https://ncatlab.org/nlab/show/right%2Badjoint
[Q1339405](https://www.wikidata.org/wiki/Q1339405),https://ncatlab.org/nlab/show/right-handed%2Bneutrino
[Q7333799](https://www.wikidata.org/wiki/Q7333799),https://ncatlab.org/nlab/show/rigid%2Banalytic%2Bgeometry
[Q2037529](https://www.wikidata.org/wiki/Q2037529),https://ncatlab.org/nlab/show/rigid%2Bbody%2Bdynamics
[Q7333805](https://www.wikidata.org/wiki/Q7333805),https://ncatlab.org/nlab/show/rigid%2Bcohomology
[Q7333804](https://www.wikidata.org/wiki/Q7333804),https://ncatlab.org/nlab/show/rigid%2Bmonoidal%2Bcategory
[Q192788](https://www.wikidata.org/wiki/Q192788),https://ncatlab.org/nlab/show/rigid%2Bobject
[Q161172](https://www.wikidata.org/wiki/Q161172),https://ncatlab.org/nlab/show/Ring
[Q161172](https://www.wikidata.org/wiki/Q161172),https://ncatlab.org/nlab/show/ring
[Q1166643](https://www.wikidata.org/wiki/Q1166643),https://ncatlab.org/nlab/show/ring%2Bextension
[Q161172](https://www.wikidata.org/wiki/Q161172),https://ncatlab.org/nlab/show/ring%2Bobject
[Q355356](https://www.wikidata.org/wiki/Q355356),https://ncatlab.org/nlab/show/ring%2Bof%2Badeles
[Q5695923](https://www.wikidata.org/wiki/Q5695923),https://ncatlab.org/nlab/show/ring%2Bof%2Bfractions
[Q1358313](https://www.wikidata.org/wiki/Q1358313),https://ncatlab.org/nlab/show/ring%2Bof%2Bintegers
[Q7334821](https://www.wikidata.org/wiki/Q7334821),https://ncatlab.org/nlab/show/ring%2Bspectrum
[Q1208658](https://www.wikidata.org/wiki/Q1208658),https://ncatlab.org/nlab/show/ring%2Btheory
[Q168344](https://www.wikidata.org/wiki/Q168344),https://ncatlab.org/nlab/show/ringed%2Bspace
[Q55631722](https://www.wikidata.org/wiki/Q55631722),https://ncatlab.org/nlab/show/ringed%2Btopos
[Q17102802](https://www.wikidata.org/wiki/Q17102802),https://ncatlab.org/nlab/show/Rng
[Q710978](https://www.wikidata.org/wiki/Q710978),https://ncatlab.org/nlab/show/Robbert%2BDijkgraaf
[Q232349](https://www.wikidata.org/wiki/Q232349),https://ncatlab.org/nlab/show/Robert%2BA.%2BWilson
[Q339319](https://www.wikidata.org/wiki/Q339319),https://ncatlab.org/nlab/show/Robert%2BB.%2BGriffiths
[Q189997](https://www.wikidata.org/wiki/Q189997),https://ncatlab.org/nlab/show/Robert%2BB.%2BLaughlin
[Q7342315](https://www.wikidata.org/wiki/Q7342315),https://ncatlab.org/nlab/show/Robert%2BBrandenberger
[Q1312168](https://www.wikidata.org/wiki/Q1312168),https://ncatlab.org/nlab/show/Robert%2BBrandom
[Q151833](https://www.wikidata.org/wiki/Q151833),https://ncatlab.org/nlab/show/Robert%2BBrout
[Q7342467](https://www.wikidata.org/wiki/Q7342467),https://ncatlab.org/nlab/show/Robert%2BBruner
[Q7342478](https://www.wikidata.org/wiki/Q7342478),https://ncatlab.org/nlab/show/Robert%2BBryant
[Q2157386](https://www.wikidata.org/wiki/Q2157386),https://ncatlab.org/nlab/show/Robert%2BC.%2BGunning
[Q7342689](https://www.wikidata.org/wiki/Q7342689),https://ncatlab.org/nlab/show/Robert%2BCalderbank
[Q3672706](https://www.wikidata.org/wiki/Q3672706),https://ncatlab.org/nlab/show/Robert%2BConnelly
[Q7343072](https://www.wikidata.org/wiki/Q7343072),https://ncatlab.org/nlab/show/Robert%2BConstable
[Q7343437](https://www.wikidata.org/wiki/Q7343437),https://ncatlab.org/nlab/show/Robert%2BDawson
[Q181687](https://www.wikidata.org/wiki/Q181687),https://ncatlab.org/nlab/show/Robert%2BEugene%2BMarshak
[Q48441043](https://www.wikidata.org/wiki/Q48441043),https://ncatlab.org/nlab/show/Robert%2BFriedman
[Q2157273](https://www.wikidata.org/wiki/Q2157273),https://ncatlab.org/nlab/show/Robert%2BGeroch
[Q2157267](https://www.wikidata.org/wiki/Q2157267),https://ncatlab.org/nlab/show/Robert%2BGhrist
[Q7344830](https://www.wikidata.org/wiki/Q7344830),https://ncatlab.org/nlab/show/Robert%2BGoldblatt
[Q15435327](https://www.wikidata.org/wiki/Q15435327),https://ncatlab.org/nlab/show/Robert%2BGompf
[Q7344851](https://www.wikidata.org/wiki/Q7344851),https://ncatlab.org/nlab/show/Robert%2BGordon
[Q2157373](https://www.wikidata.org/wiki/Q2157373),https://ncatlab.org/nlab/show/Robert%2BGriess
[Q7345270](https://www.wikidata.org/wiki/Q7345270),https://ncatlab.org/nlab/show/Robert%2BHarper
[Q157235](https://www.wikidata.org/wiki/Q157235),https://ncatlab.org/nlab/show/Robert%2BJ.%2BAumann
[Q7345902](https://www.wikidata.org/wiki/Q7345902),https://ncatlab.org/nlab/show/Robert%2BJ.%2BHarris
[Q711278](https://www.wikidata.org/wiki/Q711278),https://ncatlab.org/nlab/show/Robert%2BLanglands
[Q7346836](https://www.wikidata.org/wiki/Q7346836),https://ncatlab.org/nlab/show/Robert%2BLeigh
[Q7347265](https://www.wikidata.org/wiki/Q7347265),https://ncatlab.org/nlab/show/Robert%2BMacPherson
[Q409667](https://www.wikidata.org/wiki/Q409667),https://ncatlab.org/nlab/show/Robert%2BMills
[Q7347849](https://www.wikidata.org/wiki/Q7347849),https://ncatlab.org/nlab/show/Robert%2BMosher
[Q7347909](https://www.wikidata.org/wiki/Q7347909),https://ncatlab.org/nlab/show/Robert%2BMyers
[Q132537](https://www.wikidata.org/wiki/Q132537),https://ncatlab.org/nlab/show/Robert%2BOppenheimer
[Q30234248](https://www.wikidata.org/wiki/Q30234248),https://ncatlab.org/nlab/show/Robert%2BSeely
[Q88155](https://www.wikidata.org/wiki/Q88155),https://ncatlab.org/nlab/show/Robert%2BSeiringer
[Q7349798](https://www.wikidata.org/wiki/Q7349798),https://ncatlab.org/nlab/show/Robert%2BSimmons
[Q1395607](https://www.wikidata.org/wiki/Q1395607),https://ncatlab.org/nlab/show/Robert%2BSolovay
[Q2158898](https://www.wikidata.org/wiki/Q2158898),https://ncatlab.org/nlab/show/Robert%2BStong
[Q7347188](https://www.wikidata.org/wiki/Q7347188),https://ncatlab.org/nlab/show/Robert%2BSwitzer
[Q7350350](https://www.wikidata.org/wiki/Q7350350),https://ncatlab.org/nlab/show/Robert%2BThomason
[Q933683](https://www.wikidata.org/wiki/Q933683),https://ncatlab.org/nlab/show/Robert%2BWald
[Q1876532](https://www.wikidata.org/wiki/Q1876532),https://ncatlab.org/nlab/show/Roberto%2BConti
[Q3436879](https://www.wikidata.org/wiki/Q3436879),https://ncatlab.org/nlab/show/Roberto%2BDi%2BCosmo
[Q1375007](https://www.wikidata.org/wiki/Q1375007),https://ncatlab.org/nlab/show/Roberto%2BLongo
[Q2159576](https://www.wikidata.org/wiki/Q2159576),https://ncatlab.org/nlab/show/Roberto%2BPeccei
[Q1174368](https://www.wikidata.org/wiki/Q1174368),https://ncatlab.org/nlab/show/Roberto%2BTrotta
[Q7351949](https://www.wikidata.org/wiki/Q7351949),https://ncatlab.org/nlab/show/Roberto%2BVolpato
[Q317075](https://www.wikidata.org/wiki/Q317075),https://ncatlab.org/nlab/show/Robin%2BCollingwood
[Q7352427](https://www.wikidata.org/wiki/Q7352427),https://ncatlab.org/nlab/show/Robin%2BGraham
[Q1356332](https://www.wikidata.org/wiki/Q1356332),https://ncatlab.org/nlab/show/Robin%2BHartshorne
[Q22278241](https://www.wikidata.org/wiki/Q22278241),https://ncatlab.org/nlab/show/Robin%2BHouston
[Q92643](https://www.wikidata.org/wiki/Q92643),https://ncatlab.org/nlab/show/Robin%2BMilner
[Q197170](https://www.wikidata.org/wiki/Q197170),https://ncatlab.org/nlab/show/Robin%2BZhang
[Q928884](https://www.wikidata.org/wiki/Q928884),https://ncatlab.org/nlab/show/Robinson%2Barithmetic
[Q2997914](https://www.wikidata.org/wiki/Q2997914),https://ncatlab.org/nlab/show/Robinson-Schensted-Knuth%2Bcorrespondence
[Q1385486](https://www.wikidata.org/wiki/Q1385486),https://ncatlab.org/nlab/show/Robion%2BKirby
[Q7356160](https://www.wikidata.org/wiki/Q7356160),https://ncatlab.org/nlab/show/Rodney%2BCrewther
[Q1718012](https://www.wikidata.org/wiki/Q1718012),https://ncatlab.org/nlab/show/Rodney%2BJ.%2BBaxter
[Q3439226](https://www.wikidata.org/wiki/Q3439226),https://ncatlab.org/nlab/show/Roger%2BC.%2BLyndon
[Q930720](https://www.wikidata.org/wiki/Q930720),https://ncatlab.org/nlab/show/Roger%2BGodement
[Q7358359](https://www.wikidata.org/wiki/Q7358359),https://ncatlab.org/nlab/show/Roger%2BHowe
[Q193803](https://www.wikidata.org/wiki/Q193803),https://ncatlab.org/nlab/show/Roger%2BPenrose
[Q7360185](https://www.wikidata.org/wiki/Q7360185),https://ncatlab.org/nlab/show/Roland%2BBackhouse
[Q7360274](https://www.wikidata.org/wiki/Q7360274),https://ncatlab.org/nlab/show/Roland%2BHuber
[Q1252465](https://www.wikidata.org/wiki/Q1252465),https://ncatlab.org/nlab/show/Roland%2BOmn%C3%A8s
[Q69412](https://www.wikidata.org/wiki/Q69412),https://ncatlab.org/nlab/show/Rolf%2BLandauer
[Q7361411](https://www.wikidata.org/wiki/Q7361411),https://ncatlab.org/nlab/show/Rolph%2BLudwig%2BEdward%2BSchwarzenberger
[Q7361591](https://www.wikidata.org/wiki/Q7361591),https://ncatlab.org/nlab/show/Roman%2BBezrukavnikov
[Q2164635](https://www.wikidata.org/wiki/Q2164635),https://ncatlab.org/nlab/show/Roman%2BJackiw
[Q15433643](https://www.wikidata.org/wiki/Q15433643),https://ncatlab.org/nlab/show/Ron%2BDonagi
[Q20675719](https://www.wikidata.org/wiki/Q20675719),https://ncatlab.org/nlab/show/Ronald%2BJ.%2BStern
[Q3441777](https://www.wikidata.org/wiki/Q3441777),https://ncatlab.org/nlab/show/Ronnie%2BBrown
[Q272735](https://www.wikidata.org/wiki/Q272735),https://ncatlab.org/nlab/show/root
