Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q3055409,Karoubi envelope,,,,,,,split idempotent,https://emilyriehl.github.io/files/context.pdf#page=106,,,split idempotent,https://ncatlab.org/nlab/show/split+idempotent,,
Q3058204,Hermitian form,,,,,,,,,,,Hermitian form,https://ncatlab.org/nlab/show/Hermitian+form,Hermitian form,http://planetmath.org/hermitianform
Q3058206,graded vector space,,,,,,,,,,,graded vector space,https://ncatlab.org/nlab/show/graded+vector+space,,
Q3058212,measure space,,,measure space,https://mathgloss.github.io/MathGloss/chicago/measure_space,,,,,,,measure space,https://ncatlab.org/nlab/show/measure+space,,
Q3058218,measurable space,,,,,,,measurable space,https://emilyriehl.github.io/files/context.pdf#page=177,,,measurable space,https://ncatlab.org/nlab/show/measurable+space,measurable space,http://planetmath.org/measurablespace
Q3058244,symmetric space,,,,,,,,,,,symmetric space,https://ncatlab.org/nlab/show/symmetric+space,,
Q30587585,Stone space,,,,,,,,,,,profinite space,https://ncatlab.org/nlab/show/profinite+space,Stone space,http://planetmath.org/stonespace
Q30590144,Brown–Gitler spectrum,,,,,,,,,,,Brown-Gitler spectrum,https://ncatlab.org/nlab/show/Brown-Gitler+spectrum,,
Q30590669,quasitopos,,,,,,,,,,,quasitopos,https://ncatlab.org/nlab/show/quasitopos,,
Q305936,Lp space,,,Lp space,https://mathgloss.github.io/MathGloss/chicago/Lp_space,,,,,$L^p$ space,https://leanprover-community.github.io/mathlib4_docs/Mathlib/MeasureTheory/Function/LpSpace/Basic.html#MeasureTheory.Lp,,,L^p-space,http://planetmath.org/lpspace
Q30603786,Center of an algebra,,,center of an algebra,https://mathgloss.github.io/MathGloss/chicago/center_of_an_algebra,,,,,,,,,center (rings),http://planetmath.org/centerrings
Q3062521,HNN extension,,,,,,,,,,,HNN-extension,https://ncatlab.org/nlab/show/HNN-extension,HNN extension,http://planetmath.org/hnnextension
Q30639112,Dual graviton,,,,,,,,,,,dual graviton,https://ncatlab.org/nlab/show/dual+graviton,,
Q306393,abc conjecture,,,,,,,,,,,abc conjecture,https://ncatlab.org/nlab/show/abc+conjecture,ABC conjecture,http://planetmath.org/abcconjecture
Q306428,Rho meson,,,,,,,,,,,rho meson,https://ncatlab.org/nlab/show/rho+meson,,
Q3064355,M-matrix,,,,,,,,,,,M-matrix,https://ncatlab.org/nlab/show/M-matrix,M-matrix,http://planetmath.org/mmatrix
Q306560,mapping cone,,,,,,,,,,,cofiber,https://ncatlab.org/nlab/show/cofiber,,
Q306564,degree of a continuous mapping,,,,,,,,,,,degree of a continuous function,https://ncatlab.org/nlab/show/degree+of+a+continuous+function,Brouwer degree,http://planetmath.org/brouwerdegree
Q306610,n-sphere,,,,,,,,,,,8-sphere,https://ncatlab.org/nlab/show/8-sphere,volume of the n-sphere,http://planetmath.org/volumeofthensphere
Q30672450,Right lifting property,,,,,,,,,,,lifting property,https://ncatlab.org/nlab/show/lifting+property,,
Q30672665,Fusion category,,,,,,,,,,,fusion category,https://ncatlab.org/nlab/show/fusion+category,,
Q30672672,XYZ particle,,,,,,,,,,,XYZ particle,https://ncatlab.org/nlab/show/XYZ+particle,,
Q30673259,Quantum material,,,,,,,,,,,quantum material,https://ncatlab.org/nlab/show/quantum+material,,
Q30674136,Hypercover,,,,,,,,,,,hypercover,https://ncatlab.org/nlab/show/hypercover,,
Q30676598,Banach lattice,,,,,,,,,,,Banach lattice,https://ncatlab.org/nlab/show/Banach+lattice,,
Q30678451,Quark,,,,,,,,,,,quark,https://ncatlab.org/nlab/show/quark,,
Q306786,Beta decay,,,,,,,,,,,beta decay,https://ncatlab.org/nlab/show/beta+decay,,
Q30688620,Local Hole,,,,,,,,,,,KBC void,https://ncatlab.org/nlab/show/KBC+void,,
Q30704540,Witt vector cohomology,,,,,,,,,,,Witt cohomology,https://ncatlab.org/nlab/show/Witt+cohomology,,
Q30704544,Lawvere–Tierney topology,,,,,,,,,,,Lawvere-Tierney topology,https://ncatlab.org/nlab/show/Lawvere-Tierney+topology,,
Q30704601,Crystal (mathematics),,,,,,,,,,,crystal,https://ncatlab.org/nlab/show/crystal,,
Q30704603,Multiverse (set theory),,,,,,,,,,,set-theoretic multiverse,https://ncatlab.org/nlab/show/set-theoretic+multiverse,,
Q30715304,semi-abelian category,,,,,,,,,,,semi-abelian category,https://ncatlab.org/nlab/show/semi-abelian+category,,
Q30715306,Quasi-abelian category,,,,,,,,,,,quasi-abelian category,https://ncatlab.org/nlab/show/quasi-abelian+category,,
Q30716971,basis theorem,,,,,,,,,,,basis theorem,https://ncatlab.org/nlab/show/basis+theorem,Burnside basis theorem,http://planetmath.org/burnsidebasistheorem
Q3075231,decreasing function,,,,,,,,,,,rapidly decreasing function,https://ncatlab.org/nlab/show/rapidly+decreasing+function,,
Q3075242,reciprocal function,,,,,,,,,,,reciprocal function,https://ncatlab.org/nlab/show/reciprocal+function,,
Q3075263,real-valued function of a real variable,,,,,,,,,variance of a real-valued random variable,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Moments/Variance.html#ProbabilityTheory.variance,,,,
Q3075282,Selberg zeta function,,,,,,,,,,,Selberg zeta function,https://ncatlab.org/nlab/show/Selberg+zeta+function,,
Q30765715,Kazhdan's property (T),,,,,,,,,,,Kazhdan's property (T),https://ncatlab.org/nlab/show/Kazhdan%27s+property+%28T%29,,
Q3077649,Selberg trace formula,,,,,,,,,,,Selberg trace formula,https://ncatlab.org/nlab/show/Selberg+trace+formula,,
Q3077823,Group with operators,,,,,,,,,,,Omega-group,https://ncatlab.org/nlab/show/Omega-group,,
Q3082377,hyperkähler manifold,,,,,,,,,,,hyperkähler manifold,https://ncatlab.org/nlab/show/hyperk%C3%A4hler+manifold,hyperkähler manifold,http://planetmath.org/hyperkahlermanifold
Q3083131,strain tensor,,,,,,,,,,,strain tensor,https://ncatlab.org/nlab/show/strain+tensor,,
Q308495,Abductive reasoning,,,,,,,,,,,abductive reasoning,https://ncatlab.org/nlab/show/abductive+reasoning,,
Q3087844,Chern–Weil homomorphism,,,,,,,,,,,Chern-Weil homomorphism -- references,https://ncatlab.org/nlab/show/Chern-Weil+homomorphism+--+references,,
Q309,history,,,,,,,,,,,שנה טובה > history,https://ncatlab.org/nlab/show/%D7%A9%D7%A0%D7%94+%D7%98%D7%95%D7%91%D7%94+%3E+history,,
Q3090317,Classical limit,,,,,,,,,,,classical limit,https://ncatlab.org/nlab/show/classical+limit,,
Q309157,Church–Turing thesis,,,,,,,,,,,Church-Turing thesis,https://ncatlab.org/nlab/show/Church-Turing+thesis,,
Q309940,Eta and eta prime mesons,,,,,,,,,,,eta-meson,https://ncatlab.org/nlab/show/eta-meson,,
Q3099696,monic polynomial,,,,,,,,,,,monic polynomial,https://ncatlab.org/nlab/show/monic+polynomial,,
Q310647,Club set,,,bounded,https://mathgloss.github.io/MathGloss/chicago/bounded,,,,,,,,,bounded,http://planetmath.org/bounded1
Q3114739,large countable ordinal,,,,,,,,,,,countable ordinal,https://ncatlab.org/nlab/show/countable+ordinal,,
Q3115453,acyclic graph,,,,,,,,,,,acyclic graph,https://ncatlab.org/nlab/show/acyclic+graph,acyclic graph,http://planetmath.org/acyclicgraph
Q3115551,Graph of groups,,,,,,,,,,,graph of groups,https://ncatlab.org/nlab/show/graph+of+groups,,
Q311627,P-adic number,,,,,,,p-adic integers,https://emilyriehl.github.io/files/context.pdf#page=19,$p$-adic number,https://leanprover-community.github.io/mathlib4_docs/Mathlib/NumberTheory/Padics/PadicNumbers.html#Padic,p-adic number,https://ncatlab.org/nlab/show/p-adic+number,p-adic integers,http://planetmath.org/padicintegers
Q3117606,finite abelian group,,,,,,,,,,,finite abelian group,https://ncatlab.org/nlab/show/finite+abelian+group,,
Q3117675,Clifford group,,,,,,,,,,,Clifford-Bianchi group,https://ncatlab.org/nlab/show/Clifford-Bianchi+group,,
Q3117683,Fischer group,,,,,,,,,,,Fischer group,https://ncatlab.org/nlab/show/Fischer+group,,
Q3117689,compact Lie group,,,compact Lie group,https://mathgloss.github.io/MathGloss/chicago/compact_Lie_group,,,,,,,compact Lie group,https://ncatlab.org/nlab/show/compact+Lie+group,,
Q3117692,O'Nan group,,,,,,,,,,,O'Nan moonshine,https://ncatlab.org/nlab/show/O%27Nan+moonshine,,
Q3117700,Thompson sporadic group,,,,,,,,,,,Thompson sporadic group,https://ncatlab.org/nlab/show/Thompson+sporadic+group,,
Q3117899,Opposite group,opposite group,https://arxiv.org/pdf/1612.09375#page=34,,,,,opposite group,https://emilyriehl.github.io/files/context.pdf#page=28,,,,,opposite group,http://planetmath.org/oppositegroup
Q31179157,Weierstrass sigma function,,,,,,,,,,,Weierstrass sigma-function,https://ncatlab.org/nlab/show/Weierstrass+sigma-function,Weierstrass sigma function,http://planetmath.org/weierstrasssigmafunction
Q3117934,special orthogonal group,,,special orthogonal group,https://mathgloss.github.io/MathGloss/chicago/special_orthogonal_group,,,,,,,special orthogonal group,https://ncatlab.org/nlab/show/special+orthogonal+group,,
Q3118090,homotopy group of a sphere,,,,,,,,,,,homotopy groups of spheres,https://ncatlab.org/nlab/show/homotopy+groups+of+spheres,,
Q31387,Yukawa interaction,,,,,,,,,,,Yukawa coupling,https://ncatlab.org/nlab/show/Yukawa+coupling,,
Q3139500,Holomorph (mathematics),,,,,,,,,,,holomorph,https://ncatlab.org/nlab/show/holomorph,holomorph of a group,http://planetmath.org/holomorphofagroup
Q3139849,Cellular homology,,,,,,,,,,,cellular homology,https://ncatlab.org/nlab/show/cellular+homology,cellular homology,http://planetmath.org/cellularhomology
Q3139850,Morse homology,,,,,,,,,,,Morse homology,https://ncatlab.org/nlab/show/Morse+homology,Morse homology,http://planetmath.org/morsehomology
Q3142966,Binary pulsar,,,,,,,,,,,binary pulsar,https://ncatlab.org/nlab/show/binary+pulsar,,
Q3147827,Vandermonde's identity,,,,,,,,,,,Chu–Vandermonde identity,https://ncatlab.org/nlab/show/Chu%E2%80%93Vandermonde+identity,Vandermonde identity,http://planetmath.org/vandermondeidentity
Q3149511,Impredicativity,,,,,,,,,,,predicative mathematics,https://ncatlab.org/nlab/show/predicative+mathematics,predicativism,http://planetmath.org/predicativism
Q3150398,Lagrangian Grassmannian,,,,,,,,,,,Lagrangian Grassmannian,https://ncatlab.org/nlab/show/Lagrangian+Grassmannian,,
Q3151,Muon,,,,,,,,,,,muon,https://ncatlab.org/nlab/show/muon,,
Q315296,Erlangen program,,,,,,,,,,,Erlangen program,https://ncatlab.org/nlab/show/Erlangen+program,,
Q3153567,Brouwer–Heyting–Kolmogorov interpretation,,,,,,,,,,,BHK interpretation,https://ncatlab.org/nlab/show/BHK+interpretation,,
Q3176558,positive real number,,,,,,,,,,,positive number,https://ncatlab.org/nlab/show/positive+number,,
Q318,Galaxy,,,,,,,,,,,galaxy,https://ncatlab.org/nlab/show/galaxy,,
Q31839400,Reidemeister torsion,,,,,,,,,,,Reidemeister torsion,https://ncatlab.org/nlab/show/Reidemeister+torsion,,
Q318598,abelianization,abelianization,https://arxiv.org/pdf/1612.09375#page=53,abelianization,https://mathgloss.github.io/MathGloss/chicago/abelianization,,,abelianization,https://emilyriehl.github.io/files/context.pdf#page=161,abelianization,https://leanprover-community.github.io/mathlib4_docs/Mathlib/GroupTheory/Abelianization/Defs.html#Abelianization,abelianization,https://ncatlab.org/nlab/show/abelianization,abelianization,http://planetmath.org/abelianization
Q318705,abelian extension,,,abelian extension,https://mathgloss.github.io/MathGloss/chicago/abelian_extension,,,,,,,,,cyclotomic extension,http://planetmath.org/cyclotomicextension
Q318737,abelian category,,,,,,,abelian category,https://emilyriehl.github.io/files/context.pdf#page=159,abelian category,https://leanprover-community.github.io/mathlib4_docs/Mathlib/CategoryTheory/Abelian/Basic.html#CategoryTheory.Abelian,semisimple abelian category,https://ncatlab.org/nlab/show/semisimple+abelian+category,,
Q318751,abelian variety,,,,,,,,,,,abelian variety,https://ncatlab.org/nlab/show/abelian+variety,abelian function,http://planetmath.org/abelianfunction
Q319141,conjecture,,,,,,,,,,,conjecture,https://ncatlab.org/nlab/show/conjecture,,
Q319909,antipode,,,,,,,,,,,antipode,https://ncatlab.org/nlab/show/antipode,,
Q319913,convex function,,,,,,,,,convex function,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Analysis/Convex/Function.html#ConvexOn,convex function,https://ncatlab.org/nlab/show/convex+function,convex function,http://planetmath.org/convexfunction
Q320245,derived functor,,,,,,,total derived functor,https://emilyriehl.github.io/files/context.pdf#page=226,,,total derived functor,https://ncatlab.org/nlab/show/total+derived+functor,,
Q320357,Closed set,,,closed,https://mathgloss.github.io/MathGloss/chicago/closed,,,,,,,locally closed set,https://ncatlab.org/nlab/show/locally+closed+set,closed set,http://planetmath.org/closedset
Q320369,Clopen set,,,,,,,,,,,clopen subset,https://ncatlab.org/nlab/show/clopen+subset,clopen subset,http://planetmath.org/clopensubset
Q320577,Yoneda lemma,Yoneda embedding,https://arxiv.org/pdf/1612.09375#page=98,,,the-yoneda-lemma,https://www.clowderproject.com/tag/02HY.html,Yoneda embedding,https://emilyriehl.github.io/files/context.pdf#page=77,Yoneda embedding,https://leanprover-community.github.io/mathlib4_docs/Mathlib/CategoryTheory/Yoneda.html#CategoryTheory.yoneda,Yoneda embedding,https://ncatlab.org/nlab/show/Yoneda+embedding,,
Q320809,Braid,,,,,,,,,,,braiding,https://ncatlab.org/nlab/show/braiding,,
Q321119,identity function,,,,,,,,,,,identity function,https://ncatlab.org/nlab/show/identity+function,identity map,http://planetmath.org/identitymap
Q321237,Green's theorem,,,,,,,,,,,Green theorem,https://ncatlab.org/nlab/show/Green+theorem,Green’s theorem,http://planetmath.org/greenstheorem
Q322340,derived set,,,,,,,,,,,derived set,https://ncatlab.org/nlab/show/derived+set,Cantor-Bendixson derivative,http://planetmath.org/cantorbendixsonderivative
Q3229,Positron,,,,,,,,,,,positron,https://ncatlab.org/nlab/show/positron,,
Q3229345,Schreier's lemma,,,,,,,,,Schreier's lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/GroupTheory/Schreier.html#Subgroup.closure_mul_image_eq,,,Schreier’s lemma,http://planetmath.org/schreierslemma
Q3229352,Vitali covering lemma,,,Vitali covering,https://mathgloss.github.io/MathGloss/chicago/Vitali_covering,,,,,,,,,Vitali covering,http://planetmath.org/vitalicovering
Q3240252,polymorphism,,,,,,,,,,,polymorphism,https://ncatlab.org/nlab/show/polymorphism,,
Q324963,Power inverter,,,,,,,,,,,inverter,https://ncatlab.org/nlab/show/inverter,,
Q3257964,Separation logic,,,,,,,,,,,separation logic,https://ncatlab.org/nlab/show/separation+logic,,
Q3257974,Minimal logic,,,,,,,,,,,minimal logic,https://ncatlab.org/nlab/show/minimal+logic,,
Q3258885,upper half-plane,,,,,,,,,,,upper half-plane,https://ncatlab.org/nlab/show/upper+half-plane,upper half plane,http://planetmath.org/upperhalfplane
Q325980,Coercion,,,,,,,,,,,coercion,https://ncatlab.org/nlab/show/coercion,,
Q326908,Hausdorff space,Hausdorff topological space,https://arxiv.org/pdf/1612.09375#page=142,,,,,,,Gromov-Hausdorff space,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Topology/MetricSpace/GromovHausdorff.html#GromovHausdorff.GHSpace,Hausdorff space,https://ncatlab.org/nlab/show/Hausdorff+space,Hausdorff space,http://planetmath.org/hausdorffspace
Q3269441,side effect,,,,,,,,,,,side effect,https://ncatlab.org/nlab/show/side+effect,,
Q3269980,Boolean domain,,,,,,,,,,,boolean domain object,https://ncatlab.org/nlab/show/boolean+domain+object,Boolean domain,http://planetmath.org/booleandomain
Q327069,conditional probability,,,,,,,,,conditional probability,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/ConditionalProbability.html#ProbabilityTheory.cond,,,regular conditional probability,http://planetmath.org/regularconditionalprobability
Q3272938,Montague grammar,,,,,,,,,,,Montague semantics,https://ncatlab.org/nlab/show/Montague+semantics,,
Q3275652,Local base,,,,,,,,,,,neighborhood base,https://ncatlab.org/nlab/show/neighborhood+base,local base,http://planetmath.org/localbase
Q3277053,Drinfeld module,,,,,,,,,,,shtuka,https://ncatlab.org/nlab/show/shtuka,,
Q3277546,Mahlo cardinal,,,,,,,,,,,Mahlo cardinal,https://ncatlab.org/nlab/show/Mahlo+cardinal,,
Q3283,Geometric phase,,,,,,,,,,,Berry's phase,https://ncatlab.org/nlab/show/Berry%27s+phase,,
Q3284266,Elementary mathematics,,,,,,,,,,,elementary mathematics,https://ncatlab.org/nlab/show/elementary+mathematics,,
Q3291120,class number formula,,,,,,,,,Dirichlet class number formula,https://leanprover-community.github.io/mathlib4_docs/Mathlib/NumberTheory/NumberField/DedekindZeta.html#NumberField.tendsto_sub_one_mul_dedekindZeta_nhdsGT,class number formula,https://ncatlab.org/nlab/show/class+number+formula,class number formula,http://planetmath.org/classnumberformula
Q3298493,MathOverflow,,,,,,,,,,,MathOverflow,https://ncatlab.org/nlab/show/MathOverflow,,
Q3299,Gluon,,,,,,,,,,,gluon,https://ncatlab.org/nlab/show/gluon,,
Q32998717,exponent of a group,,,exponent of a finite group,https://mathgloss.github.io/MathGloss/chicago/exponent_of_a_finite_group,,,,,,,exponent of a group,https://ncatlab.org/nlab/show/exponent+of+a+group,,
Q3303153,Axiom of dependent choice,,,,,,,,,,,dependent choice,https://ncatlab.org/nlab/show/dependent+choice,axiom of dependent choices,http://planetmath.org/axiomofdependentchoices
Q33059348,full functor,full functor,https://arxiv.org/pdf/1612.09375#page=33,,,full-functors,https://www.clowderproject.com/tag/011S.html,full functor,https://emilyriehl.github.io/files/context.pdf#page=48,,,full functor,https://ncatlab.org/nlab/show/full+functor,,
Q3306808,orthogonal basis,,,,,,,,,,,orthogonal basis,https://ncatlab.org/nlab/show/orthogonal+basis,,
Q331350,simplex,,,,,,,,,,,simplex,https://ncatlab.org/nlab/show/simplex,,
Q331481,cover,,,,,,,,,,,finite cover,https://ncatlab.org/nlab/show/finite+cover,cover,http://planetmath.org/cover
Q3318130,Non-standard model of arithmetic,,,,,,,,,,,nonstandard model of arithmetic,https://ncatlab.org/nlab/show/nonstandard+model+of+arithmetic,,
Q33198,Quantum string theory,,,,,,,,,,,criticism of string theory,https://ncatlab.org/nlab/show/criticism+of+string+theory,,
Q3321292,Trace monoid,,,,,,,,,,,trace monoid,https://ncatlab.org/nlab/show/trace+monoid,,
